Batch,Reward,Loss
292.0,53,4.409455806489975
293.0,59,5.947281841484327
294.0,111,1.449580983510093
295.0,78,2.324885754358201
296.0,134,1.3890693036336748
297.0,200,3.7157984082660978
298.0,200,1.7195020218690236
299.0,200,2.758621200682625
300.0,155,1.2959246067773729
301.0,149,1.2509937135000078
302.0,123,1.2333829587414151
303.0,135,1.2667187881611643
304.0,130,1.4488426730746315
305.0,200,3.738832878688025
306.0,200,3.611240499963363
307.0,200,2.725327699903458
308.0,130,1.2447170883653655
309.0,127,1.2828244898054335
310.0,112,1.2047350066048759
311.0,116,1.2059636305248926
312.0,200,3.510440743158734
313.0,200,3.4428030092801367
314.0,178,1.2398166655311509
315.0,200,3.3870602032494923
316.0,179,2.4814215625325837
317.0,200,3.12143832196792
318.0,143,0.8681808028902326
319.0,200,3.0931571589575872
320.0,200,2.3506340432971244
321.0,200,1.5928344257057658
322.0,200,2.2573041928902504
323.0,127,0.8508626998416962
324.0,114,0.9541228933939858
325.0,159,0.7717062102423774
326.0,131,0.7134048945847011
327.0,118,0.6893367165374378
328.0,134,0.8212592335683959
329.0,200,2.586116794023722
330.0,131,0.6891629203917489
331.0,122,0.6553325202493441
332.0,125,1.6396309890680842
333.0,124,2.1062196755693074
334.0,200,4.003170302344693
335.0,200,4.13783068079797
336.0,72,3.551853119853943
337.0,78,3.3250687311566067
338.0,83,3.8069607038346547
339.0,73,2.9876566978674086
340.0,137,0.9516616037913731
341.0,169,0.7692666350612565
342.0,115,0.7917794019929947
343.0,52,4.366120164356534
344.0,130,1.4722447773766896
345.0,200,3.22491447130839
346.0,166,1.4530895432782551
347.0,117,2.068395698472621
348.0,112,3.0587947255089167
349.0,65,3.1210062087528287
350.0,200,4.018586529625787
351.0,165,1.7203670919887604
352.0,133,1.1202877959798252
353.0,138,0.9208555335090274
354.0,76,3.089263810051812
355.0,103,1.543874358373975
356.0,90,2.4297575690443556
357.0,86,2.41685533464428
358.0,118,2.853810234675332
359.0,113,2.737820876614442
360.0,177,1.726499561279539
361.0,100,1.7393209174984978
362.0,158,1.8198997671642
363.0,200,3.783899611896939
364.0,181,2.202855344802614
365.0,129,2.397672134732443
366.0,200,4.242331049981571
367.0,103,2.0971349858575397
368.0,87,1.3279871680433788
369.0,76,1.3544150969338795
370.0,96,1.3445706523600078
371.0,129,1.6223590487525577
372.0,115,1.8467409156617665
373.0,91,2.1668387767341404
374.0,142,1.498043506509728
375.0,80,1.5865557990849963
376.0,63,2.244798607296414
377.0,90,2.5987134660993303
378.0,200,3.611169728021773
379.0,200,4.2157985672118174
380.0,136,1.4949400933488968
381.0,136,1.5708859496646457
382.0,200,2.3560460150714904
383.0,140,1.5209584297641876
384.0,200,1.0414669173104423
385.0,200,1.4667170274825323
386.0,200,3.888546037295508
387.0,200,4.31638917468843
388.0,170,0.9540965916618468
389.0,153,1.3002277782985143
390.0,101,2.393989273125217
391.0,122,0.9794281248062376
392.0,74,2.2204855493609865
393.0,46,3.7825550067992437
394.0,77,0.7560657385795836
395.0,23,4.390601581997341
396.0,65,1.5936529030875555
397.0,110,0.750359607712617
398.0,90,0.7573504353326465
399.0,98,0.8413961470600159
400.0,200,2.858252076166017
401.0,101,1.1846969942488368
402.0,140,1.1318354152497792
403.0,91,0.9349816228662219
404.0,104,0.9796626999501198
405.0,114,1.1702196414745043
406.0,98,1.1525174476324567
407.0,147,2.208720948961046
408.0,138,1.6790208034808674
409.0,85,1.2048201530225693
410.0,87,1.0761040793288321
411.0,90,1.0315637279834067
412.0,151,1.4479487774864075
413.0,146,1.4828332107928064
414.0,167,1.9063911627209376
415.0,89,1.5828905219123477
416.0,73,1.853711273225527
417.0,200,4.201912450411963
418.0,67,1.7757941068164886
419.0,54,4.288380304026226
420.0,67,1.840956166150078
421.0,56,4.199705366104368
422.0,101,1.208525379735326
423.0,61,2.9468695436205183
424.0,77,1.581341812061885
425.0,89,1.7077816984956227
426.0,98,1.2765073009899683
427.0,116,1.0205489680880593
428.0,105,1.0459147535619282
429.0,111,0.9576713906394111
430.0,87,0.8729059601586963
431.0,91,1.136113927477882
432.0,100,0.7956439124213325
433.0,65,0.8052131732304891
434.0,103,0.7610569663700604
435.0,87,0.6465152159096703
436.0,85,0.6191992551561386
437.0,106,0.7953026559617784
438.0,176,0.5242992138105725
439.0,101,0.6855964944476173
440.0,182,0.9008210291938176
441.0,102,0.8334112848554339
442.0,85,0.5582295744901612
443.0,88,0.4062063492952831
444.0,71,0.42369017241493107
445.0,100,0.39048182124656344
446.0,147,0.39287081597343326
447.0,200,4.45307765688215
448.0,132,0.5417785247166952
449.0,200,3.6015790379236616
450.0,200,4.491919192766386
451.0,127,0.4102123785350058
452.0,156,0.4395294577356369
453.0,97,0.45542202795308734
454.0,111,0.42420900459327393
455.0,93,0.41315759245365385
456.0,87,0.44026376425273833
457.0,105,0.4246225044840858
458.0,84,0.4314736629289294
459.0,128,0.4721191642539842
460.0,148,0.486944417395289
461.0,156,0.5016935134217853
462.0,109,0.4221939624301971
463.0,200,3.9402379476361804
464.0,172,0.4929421115962286
465.0,153,0.532816677812546
466.0,117,0.5144512069130701
467.0,146,0.5267515863691058
468.0,122,0.5472456072531049
469.0,199,0.5960929100475614
470.0,200,0.538097013556768
471.0,169,0.5893719158475361
472.0,161,0.3744121034230505
473.0,125,0.36982263813889216
474.0,125,0.36989086653505054
475.0,113,0.37471085881430005
476.0,200,1.4520959305384802
477.0,130,0.36978542308012646
478.0,200,4.583473839457073
479.0,137,0.6203002728640087
480.0,131,0.5897429448271555
481.0,143,0.7177423125221616
482.0,151,0.846675779374819
483.0,138,0.7776281606583368
484.0,193,1.231992759401836
485.0,200,1.18374010601214
486.0,158,0.5883391414369855
487.0,141,0.5748613694357494
488.0,117,0.5108243170238677
489.0,36,4.534554019806877
490.0,22,12.83075639936659
491.0,26,12.042619039141943
492.0,26,11.913837281484453
493.0,18,11.382098512990135
494.0,23,10.772607137286474
495.0,98,0.6277497316163684
496.0,106,0.6424940559599135
497.0,122,0.6004664292411198
498.0,158,0.5683978561844144
499.0,200,0.5732257612167843
500.0,200,3.2430457084897966
501.0,198,1.0757512748241425
502.0,145,0.9870021891972375
503.0,23,5.425351371840825
504.0,123,1.0047871063626002
505.0,108,0.9841135342915853
506.0,16,5.554076232607403
507.0,20,9.679000665271094
508.0,18,17.28129962133983
509.0,16,16.650211349366202
510.0,11,23.064926185305158
511.0,15,18.37610439270262
512.0,13,15.567404550219338
513.0,11,13.5213379632859
514.0,13,13.495219957260858
515.0,16,10.844896649557446
516.0,13,11.522262240213061
517.0,17,12.130733645151532
518.0,25,8.200966918279255
519.0,119,1.180856236389705
520.0,161,1.2518930293264843
521.0,200,1.872732609037369
522.0,200,3.2739411221137122
523.0,200,0.583891905489422
524.0,171,0.7744839702333722
525.0,135,0.5919501303680359
526.0,120,0.6175601245864989
527.0,104,0.5812489087619479
528.0,21,3.2841258578830295
529.0,30,3.745258993572659
530.0,36,4.556975735558404
531.0,33,3.5450963117773573
532.0,93,0.7469024677125234
533.0,106,0.7161981690497625
534.0,119,0.6956353603847443
535.0,113,0.6214217590907264
536.0,144,0.6497116438926213
537.0,168,0.6577146531097473
538.0,178,0.657453491574242
539.0,168,0.474953060585355
540.0,145,0.6979644506696671
541.0,129,0.6970156653532906
542.0,137,0.7560957036321125
543.0,170,0.6785337470826649
544.0,200,3.1525418644859675
545.0,200,3.4410320085192483
546.0,200,3.506474593329051
547.0,200,3.3198919750395275
548.0,200,3.3375086027478416
549.0,200,3.1887410221591828
550.0,200,3.3295588266281855
551.0,200,3.4403163440643794
552.0,200,3.528230580072554
553.0,200,3.08162099193959
554.0,200,0.917445583712487
555.0,200,0.9106447743991065
556.0,133,1.0879318430310203
557.0,110,1.3861448234981961
558.0,134,1.2317590928739972
559.0,200,1.1191480490896437
560.0,200,1.4451104031195716
561.0,200,1.623520294825236
562.0,200,1.9275997321284006
563.0,200,2.1658452850958656
564.0,200,2.386968181246803
565.0,200,2.4855559742639937
566.0,200,2.3196499358330454
567.0,200,2.0816672718714155
568.0,200,2.2337448646624884
569.0,200,2.2506541600303045
570.0,200,2.132451144830575
571.0,200,1.9011915714021712
572.0,200,1.8446609095212012
573.0,200,1.84003204012674
574.0,200,1.7754691328321184
575.0,200,1.816823170535148
576.0,200,1.8876747971489316
577.0,200,1.9179801032656716
578.0,91,1.8556292549012199
579.0,200,1.9157138583915574
580.0,85,1.9891610296945723
581.0,92,1.977499523451404
582.0,200,2.038901936085451
583.0,200,2.1857084557414055
584.0,200,2.185043667990064
585.0,200,2.2712610498780297
586.0,200,2.361840421600001
587.0,200,2.310198185935853
588.0,200,2.3559959426758783
589.0,200,2.412388842612032
590.0,200,2.2039305280361856
591.0,200,2.1615347862243652
592.0,200,2.1150772079588873
593.0,200,2.139688423701695
594.0,96,2.144148645183397
595.0,200,2.115895884022826
596.0,200,2.1948531582241966
597.0,200,2.3216809992279326
598.0,200,2.4659869055899364
599.0,200,2.668008327602394
600.0,200,3.540243901903667
601.0,200,3.65178415936137
602.0,200,2.95579820717611
603.0,200,2.7926426387968517
604.0,200,2.660682277073936
605.0,200,2.5889290717859117
606.0,200,2.587569618981982
607.0,200,2.5816225097292946
608.0,200,2.4793749400784098
609.0,200,2.5248966975108025
610.0,200,2.534685108396742
611.0,98,2.6393410894605847
612.0,200,2.481954169060503
613.0,200,2.6470309439159574
614.0,200,2.7002943392310823
615.0,200,2.744933431110685
616.0,200,2.6707387046208457
617.0,200,2.6501204123099646
618.0,200,2.637826283417997
619.0,200,2.701424536487413
620.0,200,2.831186762286557
621.0,200,2.960517898438469
622.0,200,2.9944921296740334
623.0,200,2.999976328441075
624.0,200,3.0595734043726845
625.0,200,4.075182477396632
626.0,200,4.166646518404522
627.0,200,4.127404966761196
628.0,200,4.389693026623083
629.0,200,4.371649583180745
630.0,200,4.395606907587203
631.0,200,4.367498833035666
632.0,200,4.504352651063412
633.0,200,4.47893969359852
634.0,200,4.48179030122738
635.0,200,3.1185975755964006
636.0,200,2.8506710312905765
637.0,84,2.790395420458582
638.0,79,2.704122369251554
639.0,77,2.6627916485544234
640.0,76,2.7793984034704784
641.0,200,2.923968277280293
642.0,200,3.031803924767744
643.0,200,3.022474181202669
644.0,200,2.8801397179800365
645.0,200,2.90437904993693
646.0,78,2.7412772367871
647.0,81,2.732119371020605
648.0,86,2.8902591663220574
649.0,200,2.7816187360930065
650.0,200,2.8418797689770896
651.0,200,2.9421151630462163
652.0,200,3.379925447797018
653.0,200,3.4688941578543377
654.0,200,3.1381344530317516
655.0,200,2.908468863202466
656.0,200,2.8887572591266935
657.0,200,2.8452270382217
658.0,200,2.864375356643919
659.0,200,2.8037957394170383
660.0,200,2.7169965406258902
661.0,200,2.632792859914757
662.0,88,2.6783452665521983
663.0,88,2.7239789848053264
664.0,86,2.6143853929307728
665.0,98,2.587806452834417
666.0,200,2.658258067237006
667.0,200,2.8251594982686496
668.0,200,2.977893511454264
669.0,200,3.2496030406346397
670.0,200,4.132218837738037
671.0,200,4.30064913535875
672.0,200,4.090037913549514
673.0,200,4.356736024930363
674.0,200,4.417791501042389
675.0,200,4.325723178802975
676.0,200,4.648927612910195
677.0,200,4.542389824276879
678.0,200,4.250697306224278
679.0,200,3.9493231156042645
680.0,200,3.7113197335884687
681.0,200,2.8207769545297774
682.0,200,2.4164519587916042
683.0,83,2.5056395152258495
684.0,73,2.4262670940823026
685.0,72,2.393568125036028
686.0,78,2.3211405012342663
687.0,72,2.287163416544596
688.0,89,2.344816105706351
689.0,200,2.33603737089369
690.0,200,2.4053068440111858
691.0,200,3.0870510371667996
692.0,200,4.214250526730976
693.0,200,3.724618362528937
694.0,200,3.9877564817193956
695.0,200,2.8466062205178395
696.0,200,2.436632688319872
697.0,182,1.8344144745478554
698.0,31,10.050282690260145
699.0,26,12.513145870632595
700.0,24,12.171827909492311
701.0,21,15.18096979837569
702.0,23,14.312632469903855
703.0,19,13.93735080295139
704.0,15,12.338549962119451
705.0,26,10.575020388951378
706.0,21,13.073558519756983
707.0,28,8.851292383103143
708.0,106,2.138923383894421
709.0,104,1.9674651471395341
710.0,111,1.8409595517885118
711.0,139,1.6796842463432797
712.0,189,1.6867362733871218
713.0,200,2.426226706731887
714.0,200,2.8632067337868707
715.0,200,3.517076883878973
716.0,200,2.9300349191540764
717.0,200,2.447533060397421
718.0,200,1.9542562015472897
719.0,200,1.5485157777392675
720.0,200,1.0359795131380596
721.0,200,1.1114032710828479
722.0,199,1.0264416126504776
723.0,200,1.229077699402022
724.0,200,1.4933780945009656
725.0,200,1.962913849997142
726.0,200,2.11714519855995
727.0,200,2.2295511033799915
728.0,200,2.2627146281893293
729.0,200,2.0686806407239704
730.0,200,2.2183715683363734
731.0,200,2.065312839689709
732.0,200,2.0796024004618325
733.0,200,2.194882562472707
734.0,200,2.374504706216237
735.0,200,2.263446944100516
736.0,200,2.35370972042992
737.0,200,2.4848788110982802
738.0,200,2.2764802643704036
739.0,200,2.494150543969775
740.0,200,2.410615292806474
741.0,200,2.228823243270791
742.0,186,2.2187221315171985
743.0,200,2.2806704559969524
744.0,183,2.2682795978727794
745.0,188,2.324270626855275
746.0,188,2.3365836235738935
747.0,167,2.3382548907446483
748.0,173,2.406045020572723
749.0,167,2.461592099023244
750.0,200,2.4248447948031955
751.0,200,2.776504866305798
752.0,200,2.713430150988556
753.0,200,2.5316298647768916
754.0,200,2.6121689894842723
755.0,200,2.8381657379250678
756.0,200,2.7691724572389846
757.0,200,2.631191489124109
758.0,200,2.594398468259781
759.0,200,2.6761019229888916
760.0,200,2.6555518285622672
761.0,200,2.691105863168126
762.0,200,2.67268621353876
763.0,200,2.8129159533788286
764.0,200,2.9451441348545133
765.0,200,2.9461853124556088
766.0,200,2.9376351417057096
767.0,200,2.9665215353644085
768.0,200,3.124726887023638
769.0,200,3.106751040806846
770.0,200,2.998255675510755
771.0,200,2.938038625769199
772.0,200,2.8312246004740396
773.0,178,2.7454236726912242
774.0,200,2.84872090118745
775.0,200,2.985314414614723
776.0,200,3.0398464278569297
777.0,200,3.1377474466959634
778.0,200,3.1036060068105895
779.0,200,3.1784484727042064
780.0,200,3.084684925774733
781.0,200,3.1408280645098006
